GENOTYPE,d.T3.x,g.T3.x,a.T3.x,d.T.x,g.T.x,a.T.x,Total.Tocotrienols.x,Total.Tocopherols.x,Total.Tocochromanols.x,d.T3.y,g.T3.y,a.T3.y,d.T.y,g.T.y,a.T.y,Total.Tocotrienols.y,Total.Tocopherols.y,Total.Tocochromanols.y
PI531085,3.630487911,40.81246366,6.588582008,1.206864491,40.49697507,1.841362985,51.10800707,43.48647548,94.78822306,3.630487911,42.604498387,6.588582008,1.536763518,41.816142124,3.62832494,51.10800707,43.48647548,94.78822306
PI531509,1.037649977,11.22938462,8.825509181,1.662489075,23.37808308,14.85825745,20.94387359,39.62943367,60.89070791,1.037649977,13.021419347,8.825509181,1.992388102,24.697250134,16.645219405,20.94387359,39.62943367,60.89070791
PI531510,0.421637469,17.57619726,6.002190646,0.980953715,20.59098463,3.166400483,23.74447871,24.82581639,48.95927145,0.421637469,19.368231987,6.002190646,1.310852742,21.910151684,4.953362438,23.74447871,24.82581639,48.95927145
PI531511,1.016607866,28.71448901,5.088529723,1.806581936,62.69180182,4.307905804,34.56878459,68.67783959,104.1750653,1.016607866,30.506523737,5.088529723,2.136480963,64.010968874,6.094867759,34.56878459,68.67783959,104.1750653
PI533658,0.819919062,3.541016531,12.16474766,0.305825538,29.95913547,22.37862984,16.6723441,52.85043488,69.20910651,0.819919062,5.333051258,12.16474766,0.635724565,31.278302524,24.165591795,16.6723441,52.85043488,69.20910651
PI533659,0.441495388,9.336386208,2.760280392,1.711841446,42.9593308,1.296582801,12.82529864,46.50118052,59.1706925,0.441495388,11.128420935,2.760280392,2.041740473,44.278497854,3.083544756,12.82529864,46.50118052,59.1706925
PI535901,1.780928188,11.93876857,4.359143806,2.549155537,69.45619316,1.709474968,18.11631572,73.59031557,92.35178052,1.780928188,13.730803297,4.359143806,2.879054564,70.775360214,3.496436923,18.11631572,73.59031557,92.35178052
PI535906,0.705359038,13.75355958,6.075871385,1.432012758,29.87394468,1.774685838,20.56861498,32.90181204,54.2971564,0.705359038,15.545594307,6.075871385,1.761911785,31.193111734,3.561647793,20.56861498,32.90181204,54.2971564
PI535913,0.152619625,2.381655991,6.810844502,0.304769797,21.54646017,3.508051215,8.329788092,25.35106972,33.94750024,0.152619625,4.173690718,6.810844502,0.634668824,22.865627224,5.29501317,8.329788092,25.35106972,33.94750024
PI535914,0.526572705,14.79932443,6.449336403,0.540701297,41.80700626,4.531420552,21.93662623,47.39652583,69.69821531,0.526572705,16.591359157,6.449336403,0.870600324,43.126173314,6.318382507,21.93662623,47.39652583,69.69821531
PI535916,0.205055584,2.856070207,6.091732991,0.915941126,42.35443103,9.893121373,9.406648873,53.36910382,62.78730034,0.205055584,4.648104934,6.091732991,1.245840153,43.673598084,11.680083328,9.406648873,53.36910382,62.78730034
PI535917,0.375973797,6.33341273,9.242975147,0.223680052,26.80518938,11.96841368,15.99185528,38.82692368,55.29765107,0.375973797,8.125447457,9.242975147,0.553579079,28.124356434,13.755375635,15.99185528,38.82692368,55.29765107
PI535919,2.34349527,35.14562466,5.32930639,2.098566666,55.03052912,6.392161036,42.82740858,63.02298574,106.5565575,2.34349527,36.937659387,5.32930639,2.428465693,56.349696174,8.179122991,42.82740858,63.02298574,106.5565575
PI535920,0.158450397,4.648226828,5.486508108,1.081756358,31.88690158,7.441668615,10.52785319,40.60478964,51.34910941,0.158450397,6.440261555,5.486508108,1.411655385,33.206068634,9.22863057,10.52785319,40.60478964,51.34910941
PI535921,0.985743951,13.47300592,3.557323041,1.399184605,58.77239621,2.080366138,18.03577875,62.21864299,80.83647334,0.985743951,15.265040647,3.557323041,1.729083632,60.091563264,3.867328093,18.03577875,62.21864299,80.83647334
PI535923,0.019267148,1.087864656,2.955356517,0.390444967,26.05593026,1.377228819,4.162059927,28.1262147,32.7458043,0.019267148,2.879899383,2.955356517,0.720343994,27.375097314,3.164190774,4.162059927,28.1262147,32.7458043
PI535924,0.912718595,11.15529298,7.123290176,1.364406296,62.59144145,2.322733776,19.12223654,66.02682626,85.53687484,0.912718595,12.947327707,7.123290176,1.694305323,63.910608504,4.109695731,19.12223654,66.02682626,85.53687484
PI535925,3.023138792,32.08217826,9.248266721,1.754972169,54.8610124,8.527763519,44.29489925,64.85683012,109.7518622,3.023138792,33.874212987,9.248266721,2.084871196,56.180179454,10.314725474,44.29489925,64.85683012,109.7518622
PI535926,0.673366959,12.28214396,6.730147844,4.437732188,41.98675386,1.504276226,19.39950071,47.89246137,68.12423028,0.673366959,14.074178687,6.730147844,4.767631215,43.305920914,3.291238181,19.39950071,47.89246137,68.12423028
PI535927,0.462684088,26.8817891,4.6946395,0.813025023,47.07995284,0.626068734,32.0796585,48.27547691,81.02901886,0.462684088,28.673823827,4.6946395,1.14292405,48.399119894,2.413030689,32.0796585,48.27547691,81.02901886
PI537097,1.771196768,32.72076368,10.76367042,8.513663823,59.62057921,7.371196615,45.00334572,75.40815219,121.1747514,1.771196768,34.512798407,10.76367042,8.84356285,60.939746264,9.15815857,45.00334572,75.40815219,121.1747514
PI537099,1.735747783,41.8714849,19.39044805,3.919347496,50.85578233,7.975136779,63.09128318,62.79336784,126.7739713,1.735747783,43.663519627,19.39044805,4.249246523,52.174949384,9.762098734,63.09128318,62.79336784,126.7739713
PI538007,0.314242958,14.11791164,6.597262578,0.858586328,26.45732667,6.665446612,21.20467704,34.31078419,55.35559702,0.314242958,15.909946367,6.597262578,1.188485355,27.776493724,8.452408567,21.20467704,34.31078419,55.35559702
PI538008,0.334649281,16.29627139,6.515494042,5.958120738,64.98044566,10.53936499,23.24857948,81.80314319,105.1855709,0.334649281,18.088306117,6.515494042,6.288019765,66.299612714,12.326326945,23.24857948,81.80314319,105.1855709
PI538009,3.507939716,45.32577639,11.80579673,4.258486933,33.8416105,5.184221953,60.75393571,43.36544274,104.3273622,3.507939716,47.117811117,11.80579673,4.58838596,35.160777554,6.971183908,60.75393571,43.36544274,104.3273622
PI538010,0.644417787,25.10802619,9.129229017,1.68908907,33.46724622,6.510499289,,41.62030783,77.01078529,0.644417787,26.900060917,9.129229017,2.018988097,34.786413274,8.297461244,,41.62030783,77.01078529
PI538011,0.662692219,24.88116947,11.20836058,0.082994406,6.019602334,8.813165066,36.6863591,15.20928722,52.23741904,0.662692219,26.673204197,11.20836058,0.412893433,7.338769388,10.600127021,36.6863591,15.20928722,52.23741904
PI538229,0.344033199,8.842407907,16.65769625,1.236786132,38.88415088,10.89266504,25.83128485,51.16764237,77.24100649,0.344033199,10.634442634,16.65769625,1.566685159,40.203317934,12.679626995,25.83128485,51.16764237,77.24100649
PI538231,1.429621227,45.05980737,8.339744686,3.693864371,81.09745975,7.983217495,54.95473899,93.22029665,148.2132778,1.429621227,46.851842097,8.339744686,4.023763398,82.416626804,9.77017945,54.95473899,93.22029665,148.2132778
PI538235,0.275669051,11.51569816,15.535934,0.345966004,22.33965837,19.74024301,27.31335965,42.24931126,70.13376342,0.275669051,13.307732887,15.535934,0.675865031,23.658825424,21.527204965,27.31335965,42.24931126,70.13376342
PI538237,0.547985884,17.51816669,6.914235335,-0.216023775,-0.71375482,6.941290114,24.95819942,6.037444068,31.43693025,0.547985884,19.310201417,6.914235335,0.113875252,0.605412234,8.728252069,24.95819942,6.037444068,31.43693025
PI538238,0.163824942,1.335760321,3.047016755,0.377076347,35.41509341,7.884025438,4.603189979,44.08595394,49.3982479,0.163824942,3.127795048,3.047016755,0.706975374,36.734260464,9.670987393,4.603189979,44.08595394,49.3982479
PI538239,1.132861442,10.98637303,11.55306975,0.534028401,20.08328074,7.396597947,23.79636622,28.76580413,53.05116947,1.132861442,12.778407757,11.55306975,0.863927428,21.402447794,9.183559902,23.79636622,28.76580413,53.05116947
PI538242,1.544122268,18.02035426,7.544988227,1.819036497,35.25660284,1.075477849,27.09718865,38.27256259,65.76289111,1.544122268,19.812388987,7.544988227,2.148935524,36.575769894,2.862439804,27.09718865,38.27256259,65.76289111
PI538244,0.380172746,17.59469572,6.557788049,5.176774693,56.5859863,6.814755825,24.29550049,68.59814813,93.71555141,0.380172746,19.386730447,6.557788049,5.50667372,57.905153354,8.60171778,24.29550049,68.59814813,93.71555141
PI539870,0.641632455,17.929863,8.672600666,0.168643565,8.837271335,3.773740542,26.92500532,13.21570685,40.32206672,0.641632455,19.721897727,8.672600666,0.498542592,10.156438389,5.560702497,26.92500532,13.21570685,40.32206672
PI539871,0.380299175,7.625770116,4.683450312,1.873374435,69.09227687,16.59458034,12.1339682,87.56673316,99.42858266,0.380299175,9.417804843,4.683450312,2.203273462,70.411443924,18.381542295,12.1339682,87.56673316,99.42858266
PI539872,0.37699104,10.8833463,9.638071202,1.202229433,33.25731904,20.05322803,20.58181304,54.93028128,76.57886574,0.37699104,12.675381027,9.638071202,1.53212846,34.576486094,21.840189985,20.58181304,54.93028128,76.57886574
PI539920,0.149225671,13.01645485,7.545076677,0.19435805,22.48933023,2.249292061,20.795301,24.94424585,46.1343979,0.149225671,14.808489577,7.545076677,0.524257077,23.808497284,4.036254016,20.795301,24.94424585,46.1343979
PI539921,0.181030673,3.276638618,5.235516392,0.81738941,26.20041141,2.122501957,8.844860361,29.76096365,38.97440139,0.181030673,5.068673345,5.235516392,1.147288437,27.519578464,3.909463912,8.844860361,29.76096365,38.97440139
PI539922,1.10555918,23.38581168,9.773154573,3.21268954,60.89642359,9.961164713,34.14176054,74.26790917,109.1896581,1.10555918,25.177846407,9.773154573,3.542588567,62.215590644,11.748126668,34.14176054,74.26790917,109.1896581
PI539923,1.19776731,31.20265493,10.7881542,3.147656874,34.93180009,6.914207842,43.06071532,45.37117529,89.12485696,1.19776731,32.994689657,10.7881542,3.477555901,36.250967144,8.701169797,43.06071532,45.37117529,89.12485696
PI539924,1.637395247,36.36119787,14.16015869,0.41887506,7.60091485,4.332372118,52.36968839,11.72086242,64.7010299,1.637395247,38.153232597,14.16015869,0.748774087,8.920081904,6.119334073,52.36968839,11.72086242,64.7010299
PI539925,0.782021626,18.78185215,13.90727892,0.317612737,10.07149864,8.737196373,35.04662487,19.28500265,55.34594063,0.782021626,20.573886877,13.90727892,0.647511764,11.390665694,10.524158328,35.04662487,19.28500265,55.34594063
PI539926,2.324285629,26.93415041,14.85358299,3.048290133,37.07280921,4.049343128,44.01635914,44.25043639,89.24127841,2.324285629,28.726185137,14.85358299,3.37818916,38.391976264,5.836305083,44.01635914,44.25043639,89.24127841
PI539927,1.875817769,19.2282483,11.93885131,1.995667345,26.86882766,2.446698104,33.90729687,31.15946478,65.96285166,1.875817769,21.020283027,11.93885131,2.325566372,28.187994714,4.233660059,33.90729687,31.15946478,65.96285166
PI539930,0.502286729,21.40719321,9.015355973,2.003748332,66.59043688,6.546235879,31.12773028,75.36630328,107.0026757,0.502286729,23.199227937,9.015355973,2.333647359,67.909603934,8.333197834,31.12773028,75.36630328,107.0026757
PI542937,0.66252225,10.89251481,8.398700285,1.1661871,30.90326688,1.484202088,20.37354935,33.16081178,53.57104553,0.66252225,12.684549537,8.398700285,1.496086127,32.222433934,3.271164043,20.37354935,33.16081178,53.57104553
PI542938,0.940560635,13.49566818,6.682488916,1.659276853,41.04617581,3.594439406,21.2237312,46.43716723,67.84337781,0.940560635,15.287702907,6.682488916,1.98917588,42.365342864,5.381401361,21.2237312,46.43716723,67.84337781
PI542953,0.168838005,5.02631489,8.349846851,10.03948417,51.52960787,3.244706047,13.69653328,65.05404181,78.67470171,0.168838005,6.818349617,8.349846851,10.369383197,52.848774924,5.031668002,13.69653328,65.05404181,78.67470171
PI542955,0.424099079,14.39131581,5.284066875,1.746313937,63.30968992,1.964694085,20.12588059,66.95673312,87.21740937,0.424099079,16.183350537,5.284066875,2.076212964,64.628856974,3.75165604,20.12588059,66.95673312,87.21740937
PI542957,0.306066517,16.36386515,9.273604784,0.854705084,42.7115087,6.557700736,26.20649852,50.25365485,76.61217001,0.306066517,18.155899877,9.273604784,1.184604111,44.030675754,8.344662691,26.20649852,50.25365485,76.61217001
PI542959,0.523407875,23.53732418,10.4241607,2.882962022,45.63930002,0.268218198,34.77581309,48.93599788,83.80963959,0.523407875,25.329358907,10.4241607,3.212861049,46.958467074,2.055180153,34.77581309,48.93599788,83.80963959
PI543843,0.718891016,4.94660404,8.337369906,0.876011673,36.88781807,5.871213487,14.18205964,43.4071494,58.4541157,0.718891016,6.738638767,8.337369906,1.2059107,38.206985124,7.658175442,14.18205964,43.4071494,58.4541157
PI543846,0.101530189,7.513849946,7.484985571,0.948459113,30.87087447,1.123944037,15.11905558,33.0028572,49.06832574,0.101530189,9.305884673,7.484985571,1.27835814,32.190041524,2.910905992,15.11905558,33.0028572,49.06832574
PI543847,1.107549588,44.05913193,11.33315157,0.318904037,19.22931373,5.62382975,56.90418319,25.57267099,82.66349166,1.107549588,45.851166657,11.33315157,0.648803064,20.548480784,7.410791705,56.90418319,25.57267099,82.66349166
PI543849,0.218277164,20.13950384,7.605704443,0.62679908,23.56916085,9.173896734,27.96610281,33.15144371,61.60247205,0.218277164,21.931538567,7.605704443,0.956698107,24.888327904,10.960858689,27.96610281,33.15144371,61.60247205
PI543850,1.19776567,15.19591826,6.920863989,3.770257732,41.88599997,1.324070425,23.61909103,46.80652432,70.93824683,1.19776567,16.987952987,6.920863989,4.100156759,43.205167024,3.11103238,23.61909103,46.80652432,70.93824683
PI544065,0.451658421,17.85164884,6.384380642,2.528850117,41.77842099,1.162571577,24.87874444,45.41686264,70.77319917,0.451658421,19.643683567,6.384380642,2.858749144,43.097588044,2.949533532,24.87874444,45.41686264,70.77319917
PI546482,1.185118658,4.377315719,7.828481237,0.339124038,19.31303634,5.512993045,13.88216288,25.72593862,40.24940144,1.185118658,6.169350446,7.828481237,0.669023065,20.632203394,7.299955,13.88216288,25.72593862,40.24940144
PI546483,0.452206473,11.57591708,6.842491633,0.887149252,27.1926215,12.41395991,18.68809269,40.55808931,60.01655751,0.452206473,13.367951807,6.842491633,1.217048279,28.511788554,14.200921865,18.68809269,40.55808931,60.01655751
PI546484,0.333688617,4.416904515,11.68418937,1.071532209,42.38497084,5.926820058,16.48471347,49.4452134,65.84934623,0.333688617,6.208939242,11.68418937,1.401431236,43.704137894,7.713782013,16.48471347,49.4452134,65.84934623
PI546485,0.783787795,29.15692751,15.5783182,0.951271369,34.93295681,5.560731734,45.72087671,41.77749908,87.46416655,0.783787795,30.948962237,15.5783182,1.281170396,36.252123864,7.347693689,45.72087671,41.77749908,87.46416655
PI546494,1.181815957,11.51908384,5.227914967,1.95287125,44.29060336,3.802609125,17.95499632,50.09187756,68.70246421,1.181815957,13.311118567,5.227914967,2.282770277,45.609770414,5.58957108,17.95499632,50.09187756,68.70246421
PI547086,0.701167879,1.465176363,5.260395979,0.94877962,18.58067699,5.009953332,7.655746868,24.59132867,32.90318638,0.701167879,3.25721109,5.260395979,1.278678647,19.899844044,6.796915287,7.655746868,24.59132867,32.90318638
PI547087,0.253558609,5.551114468,5.963691201,1.330265312,32.14592459,4.965774687,11.65659518,38.49825776,50.90453202,0.253558609,7.343149195,5.963691201,1.660164339,33.465091644,6.752736642,11.65659518,38.49825776,50.90453202
PI547088,1.192157531,26.29850469,6.363968881,2.694393695,39.42249252,8.422660471,31.85404832,50.3467892,82.66614865,1.192157531,28.090539417,6.363968881,3.024292722,40.741659574,10.209622426,31.85404832,50.3467892,82.66614865
PI547089,0.881396447,24.65834281,9.104605404,0.592121874,19.13262007,7.209336905,34.43710774,26.86829204,62.29711191,0.881396447,26.450377537,9.104605404,0.922020901,20.451787124,8.99629886,34.43710774,26.86829204,62.29711191
PI547090,0.669689843,16.2964478,7.341956199,0.800267049,23.87983842,7.12363287,24.10085693,31.73795152,56.53285322,0.669689843,18.088482527,7.341956199,1.130166076,25.199005474,8.910594825,24.10085693,31.73795152,56.53285322
PI547107,0.346803944,12.51821365,6.870629558,0.894040477,32.68227367,4.793921483,19.91033185,38.43698918,58.61397416,0.346803944,14.310248377,6.870629558,1.223939504,34.001440724,6.580883438,19.91033185,38.43698918,58.61397416
PI548783,0.489718435,23.04644837,9.84197599,1.379593762,37.49453315,10.0414091,33.1688293,48.8408609,82.65639373,0.489718435,24.838483097,9.84197599,1.709492789,38.813700204,11.828371055,33.1688293,48.8408609,82.65639373
PI548794,1.348608883,9.749893454,9.971138426,0.300411362,12.02305749,3.622221065,21.15899616,16.27865063,38.14432113,1.348608883,11.541928181,9.971138426,0.630310389,13.342224544,5.40918302,21.15899616,16.27865063,38.14432113
PI548798,0.916511319,19.6825699,5.115264686,1.845380363,69.19743096,1.209208326,25.90721866,72.01170096,98.29814724,0.916511319,21.474604627,5.115264686,2.17527939,70.516598014,2.996170281,25.90721866,72.01170096,98.29814724
PI548799,0.256882081,7.878450957,7.127114433,2.373444794,58.89239806,2.066771212,15.3707269,63.77936361,79.43307102,0.256882081,9.670485684,7.127114433,2.703343821,60.211565114,3.853733167,15.3707269,63.77936361,79.43307102
PI548800,0.492078041,18.99525044,8.428774719,1.943861609,45.38962973,9.164302473,28.04652157,56.72144954,85.27831298,0.492078041,20.787285167,8.428774719,2.273760636,46.708796784,10.951264428,28.04652157,56.72144954,85.27831298
PI548801,0.195243398,1.998154532,7.223008259,0.862931641,43.8153685,1.799114913,9.3712164,46.45720866,56.13692182,0.195243398,3.790189259,7.223008259,1.192830668,45.134535554,3.586076868,9.3712164,46.45720866,56.13692182
PI548802,0.167842668,14.35231567,12.84394527,1.67511236,39.30598555,7.05723796,27.47972726,48.32785624,75.97564211,0.167842668,16.144350397,12.84394527,2.005011387,40.625152604,8.844199915,27.47972726,48.32785624,75.97564211
PI548804,0.355842165,2.991208692,5.781905484,2.485898559,19.08850086,6.18911113,9.24234453,27.90433713,37.43287809,0.355842165,4.783243419,5.781905484,2.815797586,20.407667914,7.976073085,9.24234453,27.90433713,37.43287809
