"GENOTYPE","d.T3","g.T3","a.T3","d.T","g.T","a.T","Total.Tocotrienols","Total.Tocopherols","Total.Tocochromanols"
"PI601775",0.736495999,14.61413641,8.593009655,2.759870696,50.53196341,8.271176637,24.12797577,61.67748361,86.30085889
"PI601776",0.2717235,12.77303041,4.655647548,1.13048155,29.03760523,1.059981738,17.80513721,31.43885467,49.43958609
"PI601777",0.233713552,12.8393088,9.112023047,0.976899803,40.05828336,10.07354647,21.38231296,51.05750941,72.60933273
"PI601778",0.129728049,7.3867215,5.065436467,2.990703661,72.15598802,0.789716899,12.35997962,75.66167161,89.04270501
"PI601779",0.364145183,5.81832313,12.97352064,1.503127539,38.8399048,20.29430229,19.46584788,60.67797125,80.29124546
"PI601780",0.200261053,14.29147364,7.428184441,4.147514405,43.86222852,0.97295659,21.7727533,49.12507895,70.88760465
"PI601781",0.265650698,14.95727865,5.157796594,1.011675946,64.10659645,1.604077782,20.57295077,67.04089472,88.13792514
"PI601782",0.969426254,17.22538456,4.347217375,1.59062506,62.74140617,0.497140849,22.27713043,65.59661083,88.58409963
"PI601783",0.336817732,4.209631962,11.17017587,0.758405978,17.12532886,15.22178018,15.75759168,33.8759507,50.16957511
"PI601784",0.683034071,14.11676933,6.81841314,1.271941851,44.02461531,0.634514286,21.55491058,46.24100152,67.67959141
"PI601786",0.696852804,8.280011027,7.542835566,3.558587682,69.48414086,-0.245530986,16.63265152,72.60102014,89.92099409
"PI601787",0.661732649,18.86751224,5.483857246,0.855668049,38.84521447,3.054826493,25.00648134,42.62091936,68.33156756
"PI601788",0.111738313,1.713424049,9.058522932,1.559129226,48.66245169,26.72644834,10.82678929,76.82282762,87.86012889
"PI601789",0.212675877,4.379373139,5.070428796,0.437719693,21.27593606,4.250264712,9.677949408,26.49454517,36.63951348
"PI601790",1.022292455,29.91343455,15.94388491,1.001780198,49.99150431,NA,46.9131084,76.67613411,123.8810022
"PI601791",0.250089878,6.191335094,3.856568543,1.295064965,50.09859774,7.839224123,10.26847855,59.24327176,70.08545327
"PI601792",0.177362722,4.538207463,9.147225706,1.314377838,56.48669234,6.670431819,14.0639414,64.40281752,79.32980675
"PI601808",3.842355436,34.70528797,20.36293675,3.360028384,43.71406142,8.155097673,62.45211325,55.29192148,117.973426
"PI603939",1.913771979,36.01552956,10.14411475,0.888268013,37.74537378,8.609856841,48.16925796,47.40297363,96.42635243
"PI604605",0.562020681,8.655898605,6.34297211,1.548974937,35.85096483,13.72630464,15.77469471,50.87189761,67.07436116
"PI604606",0.60355895,12.20459503,10.14561794,1.827528025,43.35730396,18.47212763,23.08216427,63.5856976,86.9500136
"PI606329",0.607060942,15.04549377,5.603343133,1.689646313,64.56642228,0.663431395,21.31218018,66.88009186,88.71734972
"PI606330",0.599596441,15.77015376,6.623694955,1.816545325,62.57070748,0.643992935,22.95968129,64.28373873,88.3768618
"PI606768",0.441123672,21.10231303,6.303498358,1.837214319,69.12908379,-0.206145239,27.65172668,70.75626263,99.38898532
"PI606769",0.503292065,14.09675783,4.918019572,1.516359565,59.7981061,1.310544593,19.58608113,63.55736954,83.7318691
"PI607512",0.386589979,18.42937826,4.758055124,1.093996117,33.77597476,1.478900307,23.88351643,36.2906072,61.47163522
"PI607519",1.460503347,14.53535812,9.859429093,1.773414627,47.4222709,12.28270724,25.94929431,61.70868007,88.38891943
"PI607521",1.222911695,35.60289607,6.432838637,1.321870989,86.71504615,2.267030427,43.46400155,90.63265186,134.9966471
"PI607522",0.80502098,18.22947348,7.566133364,1.603333506,57.34701882,7.953989266,26.84924466,67.48053246,95.0874037
"PI607523",0.975254103,9.165434963,4.103151418,1.219523064,41.95783897,0.641143059,14.17701588,43.72059922,58.41673682
"PI607524",0.148873491,8.198402863,8.357462199,0.739573133,35.41666368,9.58172471,16.90238174,45.6123449,62.85632139
"PI607525",1.024452069,9.932110026,13.11653797,0.4969839,20.60976365,12.29634359,24.32137863,34.3185465,59.11566734
"PI607527",0.529080555,8.353515066,1.595408906,1.060669357,54.62079056,6.354857277,11.84491674,62.21338047,74.43447921
"PI608764",0.635360888,21.17479667,6.624635419,1.035349953,44.29438875,4.833636741,28.58903645,50.42361608,79.40750355
"PI608765",0.431674014,11.22435565,5.72072324,1.880718249,43.02070155,3.890957824,17.26313158,48.77915699,66.42586849
"PI608766",0.271099918,10.78323046,4.867515948,0.580184799,30.34396033,6.565596946,15.63792855,37.25793994,53.44892056
"PI608767",0.25445649,4.525317425,10.18173595,2.091076851,59.66107784,7.656819888,14.88724347,69.41374856,85.20122947
"PI608768",1.109683567,10.80759679,7.019446984,7.240744761,59.18492678,0.493035395,19.01990246,67.09002053,86.83497387
"PI608774",0.261288223,7.253856235,3.995886094,1.222076034,42.69359532,4.93851253,11.50847095,49.06604895,61.14781942
"PI608777",2.487022707,23.18400116,7.863769378,0.180527364,12.36483417,10.07876134,33.42485401,22.59196199,56.50677583
"PI608778",0.626832573,12.91949622,9.241991214,1.412599822,58.69352051,10.91268552,22.8206496,70.6613095,93.9843963
"PI610493",1.712717556,37.69845209,4.43872089,4.589747466,62.50242388,2.558280092,44.88793851,69.37376968,113.9861171
"PI610494",0.621162067,25.307725,3.298968561,3.529401296,98.78679724,4.774910059,29.31534046,107.032017,137.120354
"PI631393",0.343680471,8.895565262,5.786525401,0.798938519,39.54361853,4.221250547,14.79133424,44.84747101,60.43372284
"PI631394",0.079812402,1.485361733,2.624663238,0.026133054,16.39204242,0.64132813,4.183037201,17.31961217,22.14468745
"PI631444",0.990655868,22.29112257,19.18157914,2.647609601,56.61496341,10.32670311,42.44158382,69.58406618,112.2130615
"PI633839",1.435011547,29.75025463,14.41773662,2.025062342,50.00788215,9.267100573,45.61020276,61.39312589,107.5567879
"PI633840",1.119116747,28.76733824,10.33637689,4.252682799,35.7835315,4.2573262,40.4746044,44.31759284,85.73318994
"PI633924",0.221159166,3.593428464,11.74560992,0.589701227,22.29106792,16.58446867,18.066195,39.59070178,57.35037345
"PI634206",0.255464817,26.01060728,13.85264104,1.184465913,28.61130033,6.020923425,40.19843671,35.69211917,75.83273769
"PI634207",0.459410464,10.32966897,9.178184696,2.778240117,41.80110334,9.89368717,19.16686756,54.20509258,73.41301419
"PI638549",0.662670722,18.79808094,16.36085655,2.031208243,47.01285929,10.72135731,33.15633692,59.48532386,92.951705
"PI638550",0.958951033,25.34142212,6.895135103,1.835770881,91.19942367,1.280512244,33.16778777,94.20100236,128.5737638
"PI638551",0.293050848,6.606277567,10.16157392,1.38829735,38.53155668,10.35441654,17.34847827,50.57334059,67.97838826
"PI638594",1.235521512,16.49397856,6.412999198,2.513227304,41.6142669,7.397854094,24.36928237,51.66063154,76.72176315
"PI639111",0.143729107,9.277819598,5.345023065,3.601443074,62.52331235,7.138864651,14.79748119,73.43729409,88.48667318
"PI639931",1.391085471,10.72720304,11.21896519,7.881804575,42.17903349,6.604286183,23.36994214,56.74542392,80.21633938
"PI639936",0.106590766,2.597075641,3.218727224,1.306785343,22.26263536,1.333300915,6.173782315,25.04969272,31.50487436
"PI639937",1.085255222,7.663476168,3.026174767,9.673572548,99.3231335,1.450955979,11.90222014,110.3864425,122.2504082
"PI639938",0.881748293,4.723821402,8.790338875,1.93746093,22.76576055,5.219262633,14.22804737,29.92108734,44.4671517
"PI641070",0.894973494,15.10311161,6.082693403,1.047215759,22.08728312,5.790562375,21.92664645,29.02047848,51.37453551
"PI641071",0.243106842,6.118931099,5.488397134,0.690626857,13.95920803,4.865908087,11.97081745,19.68992442,31.51954938
"PI641072",0.274342709,6.347174195,4.842920883,2.112279497,36.84401409,1.980907806,11.69806898,41.14155603,53.07932283
"PI641226",1.938490642,31.72162383,9.934452354,0.875189199,38.55314227,7.313548849,43.68530501,46.89987583,90.28965018
"PI641229",0.79611853,23.34952324,17.02464917,1.821902011,34.50179915,12.93996257,41.12961923,49.54737201,90.61922066
"PI641238",4.63352135,60.54553891,4.828637606,0.793326619,42.8199452,4.445439684,70.03633258,48.08291716,117.793006
"PI641242",0.396363769,8.651793896,7.50577171,1.677082795,48.81944303,10.10904643,16.65811811,60.58509335,78.24416893
"PI641243",0.214062365,11.40226866,6.32372134,1.848702197,39.65930937,0.640725057,17.91055826,42.26377138,60.38901433
"PI641249",0.248909895,5.604132327,6.581500539,0.545713987,20.83916327,1.411840514,12.23601536,22.98348415,35.47361736
"PI641253",1.351728578,15.94192787,14.40835204,3.274380868,75.59670578,8.378801815,31.82021125,87.37662831,119.2390098
"PI641254",0.718861626,6.412255874,5.445975661,2.204386564,52.41404208,5.779716944,12.65857404,60.28315492,73.14175889
"PI641256",1.420235353,19.84678592,6.985263716,0.562162028,20.37456214,1.183810908,27.72719827,22.00518986,50.00174109
"PI644101",0.806937913,25.12529783,7.517015615,1.321951242,53.77782304,1.676540548,33.55419992,56.95253815,91.03521572
"PI648423",0.237129435,6.848021572,9.755582347,0.405485303,24.28775376,7.811504911,16.89825314,33.02758822,50.68318772
"PI648424",0.250557447,6.114421039,9.752276784,0.312591949,16.43928419,5.170151352,16.12614202,22.60175079,38.82891219
"PI648425",0.205365028,7.67250838,12.37989618,0.233551093,19.72587752,8.427902723,20.22759865,28.72782126,49.1979975
"PI648426",1.412859269,37.1337561,7.625103908,4.476391051,42.81911494,4.522701804,46.26669056,51.91227912,98.27861736
"PI648427",1.157072013,28.1408911,7.402063812,2.653656171,34.94825304,3.864137477,36.88330266,41.84907889,78.95186613
"PI648428",1.665028871,35.88672396,9.744421478,4.901363556,35.93327967,3.816249993,47.40719462,45.02508407,92.69856878
"PI648429",1.034280671,32.90683408,12.76750014,6.045143636,51.35031839,6.239610121,46.73408273,63.8027794,112.154867
"PI648430",0.380416417,10.57603247,6.192663465,1.206634972,37.96455817,6.592729884,17.31818707,45.81884208,63.51995479
"PI648432",0.432685592,8.904588491,7.251317946,1.511684273,47.02025955,10.69461506,16.68841868,60.33829039,77.707813
"PI654048",1.318451252,8.891492155,7.636379206,1.410508554,35.99905623,11.77450221,18.00431041,49.32369502,67.07501705
