"Plate.Number","Envelope","PedId","RecId","Source","Gen","Pedigree","ID","Year","Tier","Plot","Range","Pass","New_Block_Pass","New_Block_Range","Comments","Event.Name","Seed.Packaged.","Grind.Tube","Position.in.plate","HPLC.Datafile","d.Tocotrienol","g.Tocotrienol","a.Tocotrienol","d.Tocopherol","g.Tocopherol","a.Tocopherol","Total.Tocotrienols","Total.Tocopherols","Total.Tocochromanols"
"Ames17-Toc-07H","Ames17-EN-0797",3876496,3875311,"17SJMY:0797",1055,"Ia5125B","Ames 27117",2017,2,797,9,4,1,3,"sweet corn","0","Yes","Ames17-GT-1454","G04","Ames17-CT-07H_Ames17-EN-0797_Ia5125B_94.lcd",0.209561866,18.35828071,10.03980448,1.763618925,80.27450255,10.03299017,28.60764706,92.07111164,120.6787587
"Ames17-Toc-13H","Ames17-EN-0840",3876538,3875353,"17SJMY:0840",391,"N194","PI 550568",2017,2,840,10,40,5,3,"0","0","Yes","Ames17-GT-1272","G12","Ames17-CT-13H_Ames17-EN-0840_N194_102.lcd",0.955188222,17.2279737,6.278972889,0.681801194,28.97201828,1.282352229,24.46213481,30.93617171,55.39830652
"Ames17-Toc-14H","Ames17-EN-0841",3876539,3875354,"17SJMY:0841",440,"A619Ht2","Ames 25220",2017,2,841,11,40,5,4,"0","0","Yes","Ames17-GT-1497","A03","Ames17-CT-14H_Ames17-EN-0841_A619Ht2_12.lcd",1.38184954,25.73764919,6.907478316,2.808494355,65.60266102,5.760079459,34.02697705,74.17123484,108.1982119
"Ames17-Toc-16H","Ames17-EN-0920",3876616,3875431,"17SJMY:0920",323,"W64A","PI 587152",2017,2,920,12,40,5,4,"0","0","Yes","Ames17-GT-0294","F05","Ames17-CT-16H_Ames17-EN-0920_W64A_81.lcd",0.163306795,6.288930475,4.79437466,2.160880554,63.40692403,0.83333331,11.24661193,66.4011379,77.64774983
"Ames17-Toc-16H","Ames17-EN-0921",3876617,3875432,"17SJMY:0921",509,"NO. 1197 INBRED","PI 303939",2017,2,921,13,40,5,4,"0","0","Yes","Ames17-GT-0217","F12","Ames17-CT-16H_Ames17-EN-0921_NO. 1197 INBRED_88.lcd",0.196359383,10.95322921,4.774058656,0.861698517,49.85310619,6.735549478,15.92364725,57.45035419,73.37400144
"Ames17-Toc-06H","Ames17-EN-1000",3876695,3875510,"17SJMY:1000",374,"MS116","Ames 24729",2017,2,1000,14,40,5,5,"0","0","Yes","Ames17-GT-1008","E10","Ames17-CT-06H_MS116_Ames17-EN-1000_73.lcd",0.167260611,3.493330779,5.811068434,0.564677993,29.93675073,0.821118399,9.471659823,31.32254712,40.79420694
"Ames17-Toc-06H","Ames17-EN-1001",3876696,3875511,"17SJMY:1001",507,"BO9","PI 601007",2017,2,1001,15,40,5,5,"0","0","Yes","Ames17-GT-1081","F01","Ames17-CT-06H_BO9_Ames17-EN-1001_77.lcd",0.64655856,16.24813712,7.725685526,0.326827486,24.53848095,3.808695544,24.62038121,28.67400398,53.29438519
"Ames17-Toc-07H","Ames17-EN-1080",3876774,3875589,"17SJMY:1080",450,"Ms100","Ames 22442",2017,2,1080,16,40,5,5,"0","0","Yes","Ames17-GT-1099","G10","Ames17-CT-07H_Ames17-EN-1080_Ms100_100.lcd",1.384460198,29.68909344,11.07975569,6.196861639,95.59971865,2.746084037,42.15330933,104.5426643,146.6959737
"Ames17-Toc-07H","Ames17-EN-1081",3876775,3875590,"17SJMY:1081",708,"B-28","PI 340860",2017,2,1081,17,40,5,6,"0","0","Yes","Ames17-GT-0834","H05","Ames17-CT-07H_Ames17-EN-1081_B-28_108.lcd",0.105001037,2.348965407,10.95328957,1.204544803,46.69673684,4.226591802,13.40725601,52.12787344,65.53512945
"Ames17-Toc-04H","Ames17-EN-1160",3876851,3875644,"17SJMY:1160",1565,"DJ7","PI 601191",2017,2,1160,18,40,5,6,"0","0","Yes","Ames17-GT-0912","G03","Ames17-CT-04H_DJ7_Ames17-EN-1160_79.lcd",1.18844913,32.49791647,10.72571333,4.121053956,29.36920833,3.813420465,44.41207892,37.30368275,81.71576168
"Ames17-Toc-04H","Ames17-EN-1161",3876852,3875896,"17SJMY:1161",1,"B73","14SJMY:Breed:0001",2017,2,1161,19,40,5,6,"0","Check","Yes","Ames17-GT-0940","G07","Ames17-CT-04H_B73_Ames17-EN-1161_83.lcd",1.770719606,34.25634792,11.56999683,4.80240034,33.14013081,4.50999803,47.59706435,42.45252918,90.04959353
"Ames17-Toc-09H","Ames17-EN-0520",3876224,3875039,"17SJMY:0520",1,"B73","14SJMY:Breed:0001",2017,2,520,2,40,5,1,"0","Check","Yes","Ames17-GT-1202","F09","Ames17-CT-09H_Ames17-EN-0520_B73_84.lcd",1.503825016,34.33778137,7.703233558,5.654397977,33.67553146,34.70894738,43.54483994,74.03887682,117.5837168
"Ames17-Toc-09H","Ames17-EN-0521",3876225,3875040,"17SJMY:0521",99,"4659 INBRED","PI 415090",2017,2,521,3,40,5,1,"0","0","Yes","Ames17-GT-1795","F01","Ames17-CT-09H_Ames17-EN-0521_4659 INBRED_76.lcd",0.396897735,9.642157974,8.167917238,0.767863259,42.10884361,1.228696355,18.20697295,44.10540323,62.31237617
"Ames17_Toc-01H","Ames17-EN-0600",3876303,3875118,"17SJMY:0600",187,"ND203","NSL 32732",2017,2,600,4,40,5,1,"0","0","Yes","Ames17-GT-1897","G04","Ames17-01H_Ames17-EN-0600_ND203_94.lcd",1.083104541,3.883107829,6.082141499,1.572470138,35.2065852,1.379625151,11.04835387,38.15868049,49.20703436
"Ames17_Toc-01H","Ames17-EN-0601",3876304,3875119,"17SJMY:0601",151,"WM13R","NSL 30070",2017,2,601,5,40,5,2,"0","0","Yes","Ames17-GT-1053","F07","Ames17-01H_Ames17-EN-0601_WM13R_83.lcd",0.237730691,9.849871171,9.753131187,1.206814454,50.03694982,7.56205025,19.84073305,58.80581452,78.64654757
"Ames17-Toc-08H","Ames17-EN-0680",3876382,3875197,"17SJMY:0680",431,"A572","Ames 23451",2017,2,680,6,40,5,2,"0","0","Yes","Ames17-GT-1737","B06","Ames17-CT-08H_Ames17-EN-0680_A572_25.lcd",0.135018439,5.946100237,5.787245882,0.976241761,37.03301629,1.446917208,11.86836456,39.45617526,51.32453982
"Ames17-Toc-08H","Ames17-EN-0681",3876383,3875198,"17SJMY:0681",314,"SD63","PI 538237",2017,2,681,7,40,5,2,"0","0","Yes","Ames17-GT-1256","H09","Ames17-CT-08H_Ames17-EN-0681_SD63_109.lcd",0.410592968,17.78829904,6.848423214,0.025391868,4.768310761,6.821118976,25.04731522,11.6148216,36.66213682
"Ames17-Toc-19H","Ames17-EN-0760",3876461,3875276,"17SJMY:0760",250,"CO120","Ames 27040",2017,2,760,8,40,5,3,"0","0","Yes","Ames17-GT-0412","A09","Ames17-CT-19H_Ames17-EN-0760_CO120_18.lcd",1.732864882,28.05116705,18.94437888,2.52009072,61.66831286,17.2040904,48.72841081,81.39249397,130.1209048
"Ames17-Toc-18H","Ames17-EN-0761",3876462,3875277,"17SJMY:0761",354,"A340","Ames 23424",2017,2,761,9,40,5,3,"0","0","Yes","Ames17-GT-0418","D09","Ames17-CT-18H_Ames17-EN-0761_A340_58.lcd",1.373745949,19.23601896,3.252962942,1.616886423,25.86166367,2.947397488,23.86272785,30.42594759,54.28867543
"Ames17-Toc-12H","Ames17-EN-1681",3880077,3879187,"17SJMY:1681",858,"NC284","Ames 28423",2017,3,1681,10,45,1,3,"0","0","Yes","Ames17-GT-0049","B09","Ames17-CT-12H_Ames17-EN-1681_NC284_31.lcd",1.162639141,30.7740282,11.0131231,4.131846072,42.58274629,2.92044808,42.94979045,49.63504045,92.58483089
"Ames17-Toc-10L","Ames17-EN-1760",3880155,3879265,"17SJMY:1760",1610,"AusTRCF 306303","NSL 437989",2017,3,1760,11,45,1,4,"0","0","Yes","Ames17-GT-0374","H12","Ames17-CT-10H_Ames17-EN-1760_AusTRCF 306303_115.lcd",0.591079467,12.78340042,12.95074963,1.998890893,36.42161737,9.371878018,26.32522951,47.79238629,74.1176158
"Ames17-Toc-10L","Ames17-EN-1761",3880156,3879266,"17SJMY:1761",930,"B100","PI 584529",2017,3,1761,12,45,1,4,"0","0","Yes","Ames17-GT-0379","F03","Ames17-CT-10H_Ames17-EN-1761_B100_79.lcd",1.623558479,23.97602232,10.42261625,1.291181998,54.57656726,8.302644274,36.02219705,64.17039353,100.1925906
"Ames17-Toc-16H","Ames17-EN-1840",3880533,3879358,"17SJMY:1840",1033,"Tx114","PI 633839",2017,3,1840,13,45,1,4,"0","0","Yes","Ames17-GT-0204","C12","Ames17-CT-16H_Ames17-EN-1840_Tx114_48.lcd",0.836777358,20.20361382,10.55386687,1.298420452,33.72594173,8.590146652,31.59425805,43.61450883,75.20876688
"Ames17-Toc-16H","Ames17-EN-1841",3880534,3879359,"17SJMY:1841",1539,"T175","PI 638594",2017,3,1841,14,45,1,5,"0","0","Yes","Ames17-GT-0051","D07","Ames17-CT-16H_Ames17-EN-1841_T175_56.lcd",0.748360784,12.61162584,6.391737032,1.703834805,38.0547819,8.56530468,19.75172366,48.32392138,68.07564504
"Ames17-Toc-11H","Ames17-EN-1920",3880741,3880342,"17SJMY:1920",1187,"H49","Ames 26787",2017,3,1920,15,45,1,5,"0","0","Yes","Ames17-GT-1188","G05","Ames17-CT-11H_Ames17-EN-1920_H49_95.lcd",2.464900975,45.65346144,12.21516988,2.963515142,100.0770396,1.255361209,60.33353229,104.295916,164.6294483
"Ames17-Toc-11H","Ames17-EN-1921",3880742,3880343,"17SJMY:1921",1079,"Mo307ae","NSL 67792",2017,3,1921,16,45,1,5,"0","0","Yes","Ames17-GT-1295","G07","Ames17-CT-11H_Ames17-EN-1921_Mo307ae_97.lcd",2.789065337,20.88692446,11.89580513,0.164672753,22.44729076,12.16715865,35.57179493,34.77912217,70.3509171
"Ames17-Toc-15H","Ames17-EN-2000",3881019,3880820,"17SJMY:2000",1107,"OC6","PI 553059",2017,3,2000,17,45,1,6,"0","0","Yes","Ames17-GT-0321","H01","Ames17-CT-15H_Ames17-EN-2000_OC6_104.lcd",0.18289817,15.41899623,7.399837354,0.956708692,44.31249737,0.863894809,23.00173176,46.13310087,69.13483263
"Ames17-Toc-15H","Ames17-EN-2001",3881020,3880821,"17SJMY:2001",1492,"CI 34","Ames 26127",2017,3,2001,18,45,1,6,"0","0","Yes","Ames17-GT-0356","H08","Ames17-CT-15H_Ames17-EN-2001_CI 34_111.lcd",0.503768901,29.23548606,11.08989429,2.891530049,65.36738017,1.484593158,40.82914925,69.74350338,110.5726526
"Ames17-Toc-17H","Ames17-EN-2080",3881095,3880896,"17SJMY:2080",1,"B73","14SJMY:Breed:0001",2017,3,2080,19,45,1,6,"0","Check","Yes","Ames17-GT-0164","E05","Ames17-CT-17H_Ames17-EN-2080_B73_68.lcd",1.568347349,33.30927016,19.65891993,3.743221804,40.8292792,10.54744635,54.53653745,55.11994736,109.6564848
"Ames17-Toc-03H","Ames17-EN-1361",3879763,3875658,"17SJMY:1361",1,"B73","14SJMY:Breed:0001",2017,3,1361,2,45,1,1,"0","Check","Yes","Ames17-GT-1537","G06","Ames17-03H_Ames17-EN-1361_B73_96.lcd",1.476776538,33.25151101,12.12727972,3.833970492,41.79034047,4.978144787,46.85556726,50.60245575,97.45802301
"Ames17_Toc-01H","Ames17-EN-1440",3879839,3876060,"17SJMY:1440",849,"WXM14","Ames 26755",2017,3,1440,3,45,1,1,"0","0","Yes","Ames17-GT-0846","A03","Ames17-01H_Ames17-EN-1440_WXM14_12.lcd",0.520309322,11.68230432,4.550671829,0.108019611,11.14900199,0.20906089,16.75328547,11.46608249,28.21936796
"Ames17_Toc-01H","Ames17-EN-1441",3879840,3876061,"17SJMY:1441",816,"YE-CHI-HUNG","PI 391682",2017,3,1441,4,45,1,1,"0","0","Yes","Ames17-GT-1573","C11","Ames17-01H_Ames17-EN-1441_YE-CHI-HUNG_47.lcd",0.606193833,8.92553748,3.734964051,0.569243377,34.31181312,3.503783806,13.26669536,38.3848403,51.65153567
"Ames17-Toc-02H","Ames17-EN-1520",3879918,3879032,"17SJMY:1520",825,"PHN73","PI 601782",2017,3,1520,5,45,1,2,"0","0","Yes","Ames17-GT-1110","B03","Ames17-02H_Ames17-EN-1520_PHN73_25.lcd",0.734731807,16.60564444,4.277449819,1.267292972,58.90210094,0.623878726,21.61782606,60.79327264,82.4110987
"Ames17-Toc-02H","Ames17-EN-1521",3879919,3879033,"17SJMY:1521",1301,"Pa762","Ames 27184",2017,3,1521,6,45,1,2,"0","0","Yes","Ames17-GT-1617","D01","Ames17-02H_Ames17-EN-1521_Pa762_50.lcd",0.413184771,26.14246089,4.552187343,0.616006999,69.55964155,10.12332135,31.107833,80.29896991,111.4068029
"Ames17-Toc-11H","Ames17-EN-1600",3879998,3879108,"17SJMY:1600",1729,"IA DS 53","PI 340876",2017,3,1600,7,45,1,2,"sweet corn","0","Yes","Ames17-GT-0844","F07","Ames17-CT-11H_Ames17-EN-1600_IA DS 53_83.lcd",0.124766291,3.07748593,5.201175749,1.87985289,36.46244857,1.05796185,8.40342797,39.40026331,47.80369128
"Ames17-Toc-11H","Ames17-EN-1601",3879999,3879109,"17SJMY:1601",1115,"N512","PI 594061",2017,3,1601,8,45,1,3,"0","0","Yes","Ames17-GT-1287","F06","Ames17-CT-11H_Ames17-EN-1601_N512_82.lcd",0.604375467,16.11687255,4.497602839,1.044600257,34.22155932,1.784974098,21.21885085,37.05113367,58.26998452
"Ames17-Toc-12H","Ames17-EN-1680",3880076,3879186,"17SJMY:1680",101,"38-11R PARENT HB 19 INB","Ames 2523",2017,3,1680,9,45,1,3,"0","0","Yes","Ames17-GT-0619","D07","Ames17-CT-12H_Ames17-EN-1680_38-11R PARENT HB 19 INB_56.lcd",0.302941084,10.16500036,8.09065812,1.197051176,52.80168675,6.019354532,18.55859956,60.01809246,78.57669202
"Ames17-Toc-12H","Ames17-EN-1682",3880078,3879188,"17SJMY:1682",1063,"NC290","Ames 28426",2017,3,1682,10,46,1,3,"0","0","Yes","Ames17-GT-0770","C06","Ames17-CT-12H_Ames17-EN-1682_NC290_42.lcd",3.271138776,31.70935312,5.595559309,0.959478715,49.12985631,1.363673975,40.57605121,51.453009,92.02906021
"Ames17-Toc-10L","Ames17-EN-1759",3880154,3879264,"17SJMY:1759",1611,"AusTRCF 306304","NSL 437990",2017,3,1759,11,46,1,4,"0","0","Yes","Ames17-GT-0659","E12","Ames17-CT-10H_Ames17-EN-1759_AusTRCF 306304_75.lcd",0.644874401,11.98428511,10.460404,2.205279088,40.43683082,7.869546405,23.08956351,50.51165631,73.60121982
"Ames17-Toc-11H","Ames17-EN-1762",3880157,3879267,"17SJMY:1762",931,"H84","PI 587128",2017,3,1762,12,46,1,4,"0","0","Yes","Ames17-GT-0036","A04","Ames17-CT-11H_Ames17-EN-1762_H84_13.lcd",0.210123856,7.284323653,5.260020523,0.246868891,37.85842827,12.06538465,12.75446803,50.17068182,62.92514985
"Ames17-Toc-16H","Ames17-EN-1839",3880532,3879357,"17SJMY:1839",935,"Tx714","PI 633840",2017,3,1839,13,46,1,4,"0","0","Yes","Ames17-GT-0192","C06","Ames17-CT-16H_Ames17-EN-1839_Tx714_42.lcd",0.955833476,28.68086443,10.47428996,4.753030528,35.11252741,3.68846184,40.11098787,43.55401978,83.66500765
"Ames17-Toc-16H","Ames17-EN-1842",3880535,3879360,"17SJMY:1842",1272,"LH1","PI 644101",2017,3,1842,14,46,1,5,"0","0","Yes","Ames17-GT-0295","C10","Ames17-CT-16H_Ames17-EN-1842_LH1_46.lcd",1.086079892,27.33793301,7.86961577,1.168970115,60.30072183,0.910890248,36.29362867,62.38058219,98.67421086
"Ames17-Toc-12H","Ames17-EN-1919",3880740,3880341,"17SJMY:1919",1159,"H73","Ames 26794",2017,3,1919,15,46,1,5,"0","0","Yes","Ames17-GT-1273","A08","Ames17-CT-12H_Ames17-EN-1919_H73_17.lcd",1.261380248,11.20665332,7.425991925,0.203632912,25.56611223,0.668232225,19.89402549,26.43797736,46.33200285
"Ames17-Toc-11H","Ames17-EN-1922",3880743,3880344,"17SJMY:1922",1634,"Mo313ae","NSL 67798",2017,3,1922,16,46,1,5,"0","0","Yes","Ames17-GT-1248","E11","Ames17-CT-11H_Ames17-EN-1922_Mo313ae_74.lcd",7.797313427,29.48488576,12.25466475,3.046100027,64.29542805,13.8038332,49.53686394,81.14536128,130.6822252
"Ames17-Toc-16H","Ames17-EN-1999",3881018,3880819,"17SJMY:1999",1633,"Mo16W","PI 558531",2017,3,1999,17,46,1,6,"0","0","Yes","Ames17-GT-1758","A11","Ames17-CT-16H_Ames17-EN-1999_Mo16W_20.lcd",1.699185281,21.73055976,5.647350902,1.205684969,52.43017652,4.012097195,29.07709595,57.64795868,86.72505463
"Ames17-Toc-15H","Ames17-EN-2002",3881021,3880822,"17SJMY:2002",1261,"CI 82B","Ames 26135",2017,3,2002,18,46,1,6,"0","0","Yes","Ames17-GT-0009","F05","Ames17-CT-15H_Ames17-EN-2002_CI 82B_81.lcd",0.870422703,9.484707768,7.490318144,1.403874828,56.27854108,5.106374953,17.84544861,62.78879086,80.63423947
"Ames17-Toc-17H","Ames17-EN-2079",3881094,3880895,"17SJMY:2079",1297,"R921E","NSL 30912",2017,3,2079,19,46,1,6,"0","0","Yes","Ames17-GT-0183","E11","Ames17-CT-17H_Ames17-EN-2079_R921E_74.lcd",0.485215507,17.72311129,14.1697358,0.703829105,32.51452275,1.677604156,32.3780626,34.89595601,67.27401861
"Ames17-Toc-03H","Ames17-EN-1362",3879764,3876026,"17SJMY:1362",576,"NC364","Ames 27178",2017,3,1362,2,46,1,1,"0","0","Yes","Ames17-GT-1652","A10","Ames17-03H_Ames17-EN-1362_NC364_19.lcd",1.712379348,18.50827895,6.285213589,2.912409589,37.97658023,1.152299947,26.50587189,42.04128976,68.54716165
"Ames17-Toc-02H","Ames17-EN-1439",3879838,3876059,"17SJMY:1439",785,"Oh43 (su)","Ames 26765",2017,3,1439,3,46,1,1,"sweet corn","0","Yes","Ames17-GT-1076","E03","Ames17-02H_Ames17-EN-1439_Oh43 (su)_66.lcd",1.020615645,40.66236781,14.19974118,3.312917241,85.11345471,18.09035952,55.88272463,106.5167315,162.3994561
"Ames17-Toc-02H","Ames17-EN-1519",3879917,3879031,"17SJMY:1519",826,"PHN82","PI 601783",2017,3,1519,5,46,1,2,"0","0","Yes","Ames17-GT-1567","D07","Ames17-02H_Ames17-EN-1519_PHN82_56.lcd",0.25362222,2.084904438,13.77338843,0.488976838,11.98475706,14.08076156,16.11191509,26.55449546,42.66641054
"Ames17-Toc-02H","Ames17-EN-1522",3879920,3879034,"17SJMY:1522",991,"Pa875","Ames 27185",2017,3,1522,6,46,1,2,"0","0","Yes","Ames17-GT-1029","C12","Ames17-02H_Ames17-EN-1522_Pa875_48.lcd",0.86210279,4.688696757,10.93642235,0.497044764,13.14551454,6.872439873,16.4872219,20.51499917,37.00222107
"Ames17-Toc-11H","Ames17-EN-1599",3879997,3879107,"17SJMY:1599",1509,"KUNG-70","PI 391662",2017,3,1599,7,46,1,2,"0","0","Yes","Ames17-GT-1431","D06","Ames17-CT-11H_Ames17-EN-1599_KUNG-70_55.lcd",2.218398267,40.7262729,11.3043373,0.16664144,9.868970602,0.385899814,54.24900847,10.42151186,64.67052032
"Ames17-Toc-11H","Ames17-EN-1602",3880000,3879110,"17SJMY:1602",1640,"N515","PI 594064",2017,3,1602,8,46,1,3,"0","0","Yes","Ames17-GT-1708","E02","Ames17-CT-11H_Ames17-EN-1602_N515_65.lcd",0.153966483,8.276960101,11.89308545,2.1070814,35.33282328,9.557311075,20.32401204,46.99721575,67.32122779
"Ames17-Toc-12H","Ames17-EN-1679",3880075,3879185,"17SJMY:1679",1456,"89S4117","Ames 12818",2017,3,1679,9,46,1,3,"0","0","Yes","Ames17-GT-0120","E12","Ames17-CT-12H_Ames17-EN-1679_89S4117_75.lcd",1.045875617,16.71189825,13.97053348,1.932538024,39.04698881,12.69413522,31.72830735,53.67366205,85.4019694
"Ames17-Toc-12H","Ames17-EN-1683",3880079,3879189,"17SJMY:1683",1276,"Mo39","Ames 28937",2017,3,1683,10,47,1,3,"0","0","Yes","Ames17-GT-0400","B12","Ames17-CT-12H_Ames17-EN-1683_Mo39_34.lcd",0.27852978,12.20302211,9.152146413,2.642187488,72.78525759,1.620340714,21.6336983,77.0477858,98.6814841
"Ames17-Toc-10L","Ames17-EN-1758",3880153,3879263,"17SJMY:1758",988,"AusTRCF 306306","NSL 437992",2017,3,1758,11,47,1,4,"0","0","Yes","Ames17-GT-0532","H05","Ames17-CT-10H_Ames17-EN-1758_AusTRCF 306306_108.lcd",1.084942813,28.24533225,14.28835031,5.95524971,42.05301406,6.174019572,43.61862538,54.18228334,97.80090872
"Ames17-Toc-10L","Ames17-EN-1763",3880158,3879268,"17SJMY:1763",1141,"HP301","PI 587131",2017,3,1763,12,47,1,4,"popcorn","0","Yes","Ames17-GT-0408","D01","Ames17-CT-10H_Ames17-EN-1763_HP301_50.lcd",0.14163462,5.425885625,2.956526784,0.948626789,33.3014722,0.714545542,8.524047029,34.96464453,43.48869156
"Ames17-Toc-16H","Ames17-EN-1838",3880531,3879356,"17SJMY:1838",1140,"N552","PI 638550",2017,3,1838,13,47,1,4,"0","0","Yes","Ames17-GT-0118","C02","Ames17-CT-16H_Ames17-EN-1838_N552_38.lcd",0.543561451,18.78599263,5.805229968,1.325375899,86.65408491,1.71898795,25.13478405,89.69844876,114.8332328
"Ames17-Toc-16H","Ames17-EN-1843",3880536,3879361,"17SJMY:1843",1358,"SW 322","Ames 2329",2017,3,1843,14,47,1,5,"0","0","Yes","Ames17-GT-1791","B06","Ames17-CT-16H_Ames17-EN-1843_SW 322_28.lcd",0.89307843,18.1379868,6.942119199,0.364956404,26.98984693,7.726013081,25.97318442,35.08081641,61.05400083
"Ames17-Toc-11H","Ames17-EN-1918",3880739,3880340,"17SJMY:1918",1695,"H88","Ames 26795",2017,3,1918,15,47,1,5,"0","0","Yes","Ames17-GT-1191","E03","Ames17-CT-11H_Ames17-EN-1918_H88_66.lcd",0.639452755,23.27607723,10.88269645,0.90008045,43.06831506,4.244040701,34.79822643,48.21243622,83.01066264
"Ames17-Toc-11H","Ames17-EN-1923",3880744,3880345,"17SJMY:1923",1299,"IA DS 61","NSL 75976",2017,3,1923,16,47,1,5,"popcorn","0","Yes","Ames17-GT-1386","H07","Ames17-CT-11H_Ames17-EN-1923_IA DS 61_110.lcd",0.069587652,1.487818297,5.166925571,1.689355462,40.69488424,3.18713379,6.724331521,45.57137349,52.29570501
"Ames17-Toc-15H","Ames17-EN-2003",3881022,3880823,"17SJMY:2003",982,"CI 187-2","Ames 26138",2017,3,2003,18,47,1,6,"0","0","Yes","Ames17-GT-0351","H09","Ames17-CT-15H_Ames17-EN-2003_CI 187-2_112.lcd",0.301285454,12.13642771,7.581305134,2.566358091,101.7308559,1.040379852,20.0190183,105.3375938,125.3566121
"Ames17-Toc-17H","Ames17-EN-2078",3881093,3880894,"17SJMY:2078",1629,"Mo301ae","NSL 67786",2017,3,2078,19,47,1,6,"0","0","Yes","Ames17-GT-0019","F04","Ames17-CT-17H_Ames17-EN-2078_Mo301ae_80.lcd",2.200158775,18.49298751,16.19377097,0.214033204,26.54908209,5.638715377,36.88691726,32.40183067,69.28874793
"Ames17-Toc-03H","Ames17-EN-1363",3879765,3876027,"17SJMY:1363",1175,"AD SA13","Ames 29013",2017,3,1363,2,47,1,1,"popcorn","0","Yes","Ames17-GT-1137","D08","Ames17-03H_Ames17-EN-1363_AD SA13_57.lcd",0.245795547,4.629468657,5.667982352,2.539349508,30.49258397,0.767970671,10.54324656,33.79990415,44.3431507
"Ames17-Toc-02H","Ames17-EN-1438",3879837,3876058,"17SJMY:1438",786,"W64A ae","Ames 26767",2017,3,1438,3,47,1,1,"0","0","Yes","Ames17-GT-1604","F06","Ames17-02H_Ames17-EN-1438_W64A ae_82.lcd",0.190982383,5.835052225,5.402631791,1.026633165,54.10987918,0.585640622,11.4286664,55.72215297,67.15081937
"Ames17_Toc-01H","Ames17-EN-1443",3879841,3876062,"17SJMY:1443",279,"4580 INBRED","PI 415087",2017,3,1443,4,47,1,1,"0","0","Yes","Ames17-GT-1599","B08","Ames17-01H_Ames17-EN-1443_4580 INBRED_30.lcd",0.635264145,22.76462879,6.113663458,0.902357181,33.32723814,0.599881051,29.5135564,34.82947637,64.34303277
"Ames17-Toc-02H","Ames17-EN-1518",3879916,3875709,"17SJMY:1518",828,"SD41","PI 606769",2017,3,1518,5,47,1,2,"0","0","Yes","Ames17-GT-1508","B08","Ames17-02H_Ames17-EN-1518_SD41_30.lcd",0.46866202,12.20915594,4.432058525,1.269060996,52.14175673,0.514255771,17.10987648,53.9250735,71.03494999
"Ames17-Toc-02H","Ames17-EN-1523",3879921,3879035,"17SJMY:1523",962,"N7A Goodman-Buckler","Ames 28366",2017,3,1523,6,47,1,2,"0","0","Yes","Ames17-GT-1037","C10","Ames17-02H_Ames17-EN-1523_N7A Goodman-Buckler_46.lcd",0.407198064,16.32931719,3.046142526,0.767002327,28.27956188,0.677150766,19.78265778,29.72371497,49.50637275
"Ames17-Toc-11H","Ames17-EN-1598",3879996,3879106,"17SJMY:1598",1510,"T IEH 84","PI 391663",2017,3,1598,7,47,1,2,"0","0","Yes","Ames17-GT-1336","D12","Ames17-CT-11H_Ames17-EN-1598_T IEH 84_61.lcd",0.78034383,13.0809387,7.449997917,1.765213453,53.32905114,4.32295384,21.31128045,59.41721844,80.72849889
"Ames17-Toc-11H","Ames17-EN-1603",3880001,3879111,"17SJMY:1603",811,"N518","PI 594067",2017,3,1603,8,47,1,3,"0","0","Yes","Ames17-GT-1338","B11","Ames17-CT-11H_Ames17-EN-1603_N518_33.lcd",0.287364819,11.92907132,9.507308127,0.117098479,7.540427177,15.65327083,21.72374427,23.31079649,45.03454076
"Ames17-Toc-12H","Ames17-EN-1678",3880074,3879184,"17SJMY:1678",1576,"Va14A","Ames 14114",2017,3,1678,9,47,1,3,"0","0","Yes","Ames17-GT-0591","E05","Ames17-CT-12H_Ames17-EN-1678_Va14A_68.lcd",0.339528918,11.51815943,9.57733776,0.205045359,13.04560263,4.882343029,21.43502611,18.13299102,39.56801712
"Ames17-Toc-13H","Ames17-EN-1684",3880080,3879190,"17SJMY:1684",1505,"CI 92","Ames 28953",2017,3,1684,10,48,1,3,"0","0","Yes","Ames17-GT-1693","C02","Ames17-CT-13H_Ames17-EN-1684_CI 92_38.lcd",0.809495013,11.34876086,12.99644462,0.651804468,19.24945869,9.005397325,25.15470049,28.90666048,54.06136097
"Ames17-Toc-10L","Ames17-EN-1757",3880152,3879262,"17SJMY:1757",1021,"AusTRCF 306310","NSL 437996",2017,3,1757,11,48,1,4,"0","0","Yes","Ames17-GT-0735","F04","Ames17-CT-10H_Ames17-EN-1757_AusTRCF 306310_80.lcd",1.128489577,28.35651915,12.22845474,6.047108891,51.47723378,5.700456827,41.71346346,63.2247995,104.938263
"Ames17-Toc-10L","Ames17-EN-1764",3880159,3879269,"17SJMY:1764",1370,"Hi25","PI 593007",2017,3,1764,12,48,1,4,"0","0","Yes","Ames17-GT-0600","G12","Ames17-CT-10H_Ames17-EN-1764_Hi25_102.lcd",0.345392527,7.875092514,9.470744461,0.330164994,19.04230762,5.607370472,17.6912295,24.97984309,42.67107259
