ID	Tier	Range	Pass	Year	check	is.experimental	plate	d.T3	g.T3	a.T3	d.T	g.T	a.T	Total.Tocotrienols	Total.Tocopherols	Total.Tocochromanols
Ames 24739	2	17	12	2017	99	1	8	0.106080966	6.705343106	4.220015092	0.983825843	27.81206009	7.039132474	11.03143916	35.83501841	46.86645757
PI 533659	2	18	12	2017	99	1	4	0.329213334	7.044764001	2.652409757	1.732292869	36.11064268	0.562766266	10.02638709	38.40570182	48.43208891
Ames 22061	2	19	12	2017	99	1	3	0.672855459	28.46044978	8.233859674	1.23711054	52.27030485	5.398935001	37.36716492	58.90635039	96.27351531
NSL 32723	2	2	12	2017	99	1	9	0.624544557	19.3645433	6.107188363	3.903671423	62.36864412	1.975698081	26.09627622	68.24801363	94.34428985
PI 340821	2	3	12	2017	99	1	10	0.57271349	21.72500547	7.50062936	1.035738601	36.2603576	4.002965281	29.79834832	41.29906148	71.0974098
Ames 20140	2	4	12	2017	99	1	9	1.01197451	39.55814406	15.24575385	2.153976227	66.01161508	9.208692595	55.81587241	77.3742839	133.1901563
PI 535913	2	5	12	2017	99	1	8	0.05921773	1.773411339	7.413390706	0.665981092	27.66401231	3.247964893	9.246019775	31.57795829	40.82397807
PI 601469	2	6	12	2017	99	1	8	0.241223897	13.52687574	7.870606585	0.731846676	29.69950122	4.933275054	21.63870623	35.36462295	57.00332917
Ames 27046	2	7	12	2017	99	1	8	0.798799167	27.87124584	10.75576767	1.425234048	67.90227558	3.436424024	39.42581268	72.76393366	112.1897463
PI 601726	2	8	12	2017	99	1	18	0.271345588	12.21326876	6.467460501	1.977925428	65.68571454	0.51302737	18.95207485	68.17666734	87.12874218
PI 641068	4	2	120	2017	99	1	5	0.286204805	2.946418114	10.70760376	0.501393738	18.19205782	10.75824994	13.94022668	29.4517015	43.39192817
NSL 437964	4	3	120	2017	99	1	5	0.328914137	20.02977672	4.885297896	1.959121573	49.28156696	0.740225523	25.24398875	51.98091406	77.22490281
Ames 28411	4	4	120	2017	99	1	10	0.303839254	4.903273272	8.789483287	0.694135429	21.68610175	4.75371721	13.99659581	27.13395439	41.1305502
Ames 12727	4	5	120	2017	99	1	10	0.765763404	11.92769741	8.224276107	0.180808012	10.4809694	5.144305161	20.91773692	15.80608257	36.72381949
PI 550443	4	6	120	2017	99	1	19	0.343886109	4.53525362	8.834764111	4.442375089	59.74895248	4.866839636	13.71390384	69.0581672	82.77207104
PI 608765	4	7	120	2017	99	1	12	0.397080728	10.23553754	5.23544534	1.679715818	35.03914705	2.693080461	15.86806361	39.41194333	55.28000694
PI 561526	4	8	120	2017	99	1	14	0.543897449	14.65123542	9.688214641	3.199276646	40.50380742	4.773390732	24.88334751	48.4764748	73.35982231
NSL 250299	4	9	120	2017	99	1	14	0.430008267	26.7436218	10.99596029	0.352968268	21.84510327	2.651506292	38.16959035	24.84957783	63.01916818
NSL 437891	4	10	121	2017	99	1	6	0.119376082	0.957313731	5.283012555	0.020361569	3.253502961	3.096812413	6.359702368	6.370676943	12.73037931
PI 641254	4	2	121	2017	99	1	5	0.997218333	9.652936575	4.966242548	3.758443944	76.11147577	1.431010896	15.61639746	81.30093061	96.91732807
NSL 437982	4	3	121	2017	99	1	5	0.357569778	1.524949953	2.93560238	1.018722324	24.44322826	0.664978083	4.818122112	26.12692867	30.94505078
Ames 28943	4	4	121	2017	99	1	10	0.496124659	17.48640452	5.222129609	1.681715104	56.91573133	2.632390958	23.20465879	61.2298374	84.43449619
Ames 21095	4	5	121	2017	99	1	10	0.43140886	2.484666066	5.79968611	0.136065492	23.45646568	0.453321205	8.715761036	24.04585238	32.76161341
PI 550517	4	6	121	2017	99	1	19	2.017576976	20.31998121	21.70271618	7.787160135	74.58506889	15.17950688	44.04027437	97.5517359	141.5920103
Ames 2341	4	7	121	2017	99	1	13	0.323455908	15.49787814	8.181233052	1.046272276	52.04674654	12.75858318	24.0025671	65.851602	89.85416909
PI 594047	4	8	121	2017	99	1	14	0.19536085	6.179346786	18.93502217	0.434337377	24.95570143	11.54568905	25.3097298	36.93572785	62.24545765
NSL 437897	4	9	121	2017	99	1	15	1.173622452	22.05954254	11.52126364	1.875125206	45.97946734	8.992954479	34.75442863	56.84754702	91.60197565
PI 406124	4	10	122	2017	99	1	6	1.313721392	34.97773087	7.353902994	2.10682606	65.85610733	7.160892366	43.64535526	75.12382576	118.769181
Ames 2340	4	2	122	2017	99	1	5	4.407078677	40.62214278	11.72209792	1.461111005	49.94146605	6.475120718	56.75131938	57.87769778	114.6290172
NSL 438019	4	3	122	2017	99	1	5	0.341617362	21.23470078	5.467694414	2.070435432	54.25110584	0.778248653	27.04401256	57.09978992	84.14380248
NSL 22629	4	4	122	2017	99	1	10	0.706575091	27.24366319	4.493897392	4.977625594	68.64423157	0.971443796	32.44413567	74.59330096	107.0374366
Ames 21096	4	5	122	2017	99	1	10	1.209672329	19.7670377	11.77714387	2.044050697	54.2836422	1.461650981	32.7538539	57.78934388	90.54319778
PI 558517	4	6	122	2017	99	1	18	2.039058932	26.31950519	6.202173015	4.025517395	89.80848958	8.086351435	34.56073714	101.9203584	136.4810955
Ames 26119	4	7	122	2017	99	1	18	1.231313129	25.15401058	10.07119481	0.245179555	10.08598957	9.838270477	36.45651852	20.16943961	56.62595812
PI 595569	4	8	122	2017	99	1	14	1.009680201	10.386113	8.78016113	1.690980732	26.68332207	6.963511535	20.17595433	35.33781434	55.51376867
NSL 437929	4	9	122	2017	99	1	14	0.842169018	25.73412101	10.50295712	0.494234987	29.8637136	10.22863959	37.07924715	40.58658818	77.66583533
PI 639931	4	10	123	2017	99	1	6	1.475552227	11.93734965	12.46602185	6.051232991	39.6120753	6.527369174	25.87892372	52.19067746	78.06960119
Ames 10254	4	2	123	2017	99	1	5	0.978285362	16.13101561	16.68862563	0.530885261	11.25864914	9.563942511	33.7979266	21.35347691	55.15140351
NSL 438029	4	3	123	2017	99	1	5	0.330134337	2.013679889	7.422666067	1.700385751	45.25362089	30.87362018	9.766480293	77.82762683	87.59410712
NSL 22634	4	4	123	2017	99	1	10	1.634468412	36.42396772	4.081575379	1.437847393	25.27513664	1.990683986	42.14001151	28.70366802	70.84367954
Ames 21512	4	5	123	2017	99	1	10	0.55710386	17.755503	7.008819223	1.776777141	43.60247244	3.041047061	25.32142609	48.42029664	73.74172273
PI 558522	4	6	123	2017	99	1	18	0.334786867	16.78294869	3.754201475	2.926786451	53.55293639	3.04696904	20.87193703	59.52669188	80.39862891
PI 221773	4	7	123	2017	99	1	18	0.2116476	4.516926554	13.73470021	0.095876154	14.41184092	11.0185009	18.46327437	25.52621797	43.98949234
PI 601332	4	8	123	2017	99	1	14	0.981866573	14.99867156	13.31071249	2.458991904	42.20618563	13.05441108	29.29125062	57.71958861	87.01083924
NSL 437946	4	9	123	2017	99	1	15	0.801161468	10.86026834	15.13421268	1.671309469	25.41098988	6.225184552	26.79564249	33.3074839	60.10312638
PI 641238	4	10	124	2017	99	1	6	5.403712388	62.85749005	6.036918121	0.710703844	43.95040923	3.999461784	74.29812056	48.66057485	122.9586954
Ames 14112	4	2	124	2017	99	1	5	1.553762125	21.58387558	11.55687246	0.689614017	25.13610875	8.635869309	34.69451016	34.46159207	69.15610224
PI 186196	4	3	124	2017	99	1	5	0.25530308	3.410511404	7.589539781	0.078907223	9.787033246	9.582203867	11.25535426	19.44814434	30.7034986
NSL 29285	4	4	124	2017	99	1	10	0.225578293	6.291116164	4.979365493	0.349698374	16.99117617	4.791068809	11.49605995	22.13194335	33.6280033
Ames 26116	4	5	124	2017	99	1	10	0.66141776	22.73258497	8.433303854	1.32376664	48.2744225	3.256355995	31.82730658	52.85454513	84.68185172
PI 561516	4	6	124	2017	99	1	18	1.420947211	28.84448335	18.86849525	4.405670149	60.74499543	8.636988442	49.13392581	73.78765402	122.9215798
Ames 10261	4	7	124	2017	99	1	19	0.842574191	20.53306147	20.11394199	0.298791939	21.61611094	16.40060685	41.48957765	38.31550973	79.80508738
PI 601561	4	8	124	2017	99	1	15	0.189917978	2.793355783	11.33117834	0.537636785	25.16505217	8.236958214	14.3144521	33.93964716	48.25409926
NSL 437947	4	9	124	2017	99	1	15	0.230901431	10.78067845	9.957983479	0.184000679	15.06149195	5.910209995	20.96956336	21.15570262	42.12526599
Ames 10252	4	10	125	2017	99	1	6	0.649571618	10.03139669	13.14962414	0.858790659	31.35265997	4.592200908	23.83059244	36.80365154	60.63424398
Ames 19007	4	2	125	2017	99	1	5	0.623158247	18.88474519	5.595480347	1.485198373	40.09234201	0.856988057	25.10338378	42.43452844	67.53791222
PI 186199	4	3	125	2017	99	1	5	0.644082444	11.32912242	6.683208883	6.888039346	88.09437361	4.364059214	18.65641375	99.34647217	118.0028859
NSL 30880	4	4	125	2017	99	1	10	0.229798464	5.072456891	7.516292098	0.04569697	11.26392726	5.836228708	12.81854745	17.14585293	29.96440039
Ames 26118	4	5	125	2017	99	1	10	1.205042708	51.89457458	13.35271233	1.350707998	70.30041916	3.058288373	66.45232962	74.70941553	141.1617452
PI 561529	4	6	125	2017	99	1	18	4.064390836	50.91792006	8.070151016	0.404877863	39.18183437	0.617647851	63.05246192	40.20436008	103.256822
Ames 20137	4	7	125	2017	99	1	18	1.616696657	24.58826718	5.745948174	2.543778573	36.47475761	3.819500774	31.95091201	42.83803696	74.78894897
PI 639936	4	8	125	2017	99	1	14	0.097592053	2.839325338	2.827739099	1.522743172	17.96516005	0.972642548	5.76465649	20.46054577	26.22520226
Ames 19011	4	2	126	2017	99	1	5	0.338854775	4.264551766	6.953775703	0.507972565	16.57638265	9.693784649	11.55718224	26.77813987	38.33532211
PI 198896	4	3	126	2017	99	1	5	0.477229426	11.52610038	7.13377953	0.373860318	31.61063956	6.801410393	19.13710933	38.78591028	57.92301961
NSL 30901	4	4	126	2017	99	1	10	0.164115586	2.374295264	12.05062201	3.296472469	79.47552349	6.661332034	14.58903286	89.433328	104.0223609
Ames 26125	4	5	126	2017	99	1	10	0.492082091	15.45767043	9.226833625	1.519360719	49.14412206	5.132323781	25.17658615	55.79580656	80.9723927
Ames 22766	4	7	126	2017	99	1	18	0.489789496	7.862474855	7.495174965	0.95123505	35.2933297	18.60726232	15.84743932	54.85182707	70.69926638
PI 639938	4	8	126	2017	99	1	14	0.762020746	4.637005111	9.635227406	2.47557318	22.10902504	6.295093634	15.03425326	30.87969185	45.91394512
NSL 438032	4	9	126	2017	99	1	15	0.968232294	11.70933022	6.965699312	1.724740946	50.05817998	7.906887348	19.64326183	59.68980827	79.3330701
Ames 19323	4	2	127	2017	99	1	5	0.880510515	28.81212727	4.752309554	4.797101544	63.71847115	1.283601473	34.44494734	69.79917417	104.2441215
PI 221737	4	3	127	2017	99	1	5	2.332589058	26.35803297	6.285351728	1.03445249	66.87974753	3.365370133	34.97597376	71.27957016	106.2555439
NSL 65869	4	4	127	2017	99	1	10	0.415752435	16.7907354	14.67381695	2.940500987	63.16856489	13.89231378	31.88030479	80.00137966	111.8816844
Ames 26129	4	5	127	2017	99	1	10	0.638514318	9.999165024	4.424288316	1.342999424	47.44701416	2.956715354	15.06196766	51.74672894	66.8086966
PI 593011	4	6	127	2017	99	1	18	1.019118506	19.46503221	6.411375947	1.046708763	41.08313509	3.795948589	26.89552666	45.92579244	72.8213191
Ames 26122	4	7	127	2017	99	1	18	0.177943537	6.328020789	5.113894547	1.831947467	52.22303136	11.26143363	11.61985887	65.31641245	76.93627133
Ames 10272	4	8	127	2017	99	1	14	3.153630182	36.35990425	8.766724091	2.431831166	40.80969193	4.962303458	48.28025853	48.20382655	96.48408508
Ames 10265	4	10	128	2017	99	1	6	0.161033242	5.155122616	7.88410394	1.069176808	44.46811284	2.168191106	13.2002598	47.70548075	60.90574055
14SJMY:Breed:0001	4	12	128	2017	1	0	19	1.527248134	35.11004511	18.16874356	3.029001138	37.38654858	7.764436231	54.80603681	48.17998595	102.9860228
14SJMY:Breed:0001	4	2	128	2017	1	0	5	2.005334132	40.21722516	13.62226685	3.759778663	39.6505892	6.750976966	55.84482614	50.16134483	106.006171
PI 303937	4	3	128	2017	99	1	5	1.04439067	29.97885968	23.19653577	0.499458057	31.27065668	12.42413929	54.21978613	44.19425403	98.41404015
NSL 67796	4	4	128	2017	99	1	10	6.571300082	35.96927019	3.016832604	0.40925174	33.96473005	3.678957445	45.55740288	38.05293924	83.61034212
Ames 26130	4	5	128	2017	99	1	10	0.750016806	41.19011654	7.175225673	1.173381284	37.46931881	1.943068493	49.11535902	40.58576859	89.70112761
PI 594068	4	6	128	2017	99	1	19	5.443786138	35.358758	8.289320824	1.852117019	41.51263963	0.488778176	49.09186496	43.85353482	92.94539978
Ames 26123	4	7	128	2017	99	1	18	0.271307377	6.638931158	7.991327085	2.31082351	49.08084819	5.50927339	14.90156562	56.90094509	71.80251071
Ames 12728	4	8	128	2017	99	1	15	0.546233489	12.60914239	19.57653991	4.270218458	49.3114123	6.543519551	32.73191579	60.12515031	92.8570661
NSL 438043	4	9	128	2017	99	1	14	0.197244945	5.610636097	5.407629562	0.954802931	19.69296844	6.757108329	11.2155106	27.4048797	38.62039031
Ames 26004	2	10	13	2017	99	1	7	1.06684273	17.45303667	9.104882499	8.876685859	55.34146787	8.767121891	27.62476189	72.98527562	100.6100375
PI 601416	2	11	13	2017	99	1	13	0.342837972	9.405434719	8.142953724	1.330772224	61.3226214	11.92956011	17.89122642	74.58295373	92.47418015
NSL 32727	2	12	13	2017	99	1	16	0.545805297	24.52501624	7.685227129	0.472699673	42.42981159	1.286951619	32.75604866	44.18946288	76.94551154
PI 601567	2	13	13	2017	99	1	14	0.173436484	5.163815859	4.331048035	2.347503424	44.84051748	0.433399309	9.668300378	47.62142022	57.2897206
PI 587127	2	14	13	2017	99	1	14	0.51672721	7.197758571	13.84839122	0.987283125	34.21819592	9.533655288	21.562877	44.73913434	66.30201134
Ames 23435	2	16	13	2017	99	1	3	0.40291899	2.203220926	7.48345165	0.906497335	27.2130476	8.248120927	10.08959157	36.36766587	46.45725743
Ames 24742	2	17	13	2017	99	1	7	1.914554246	11.01789048	14.88313893	1.111481088	30.05560646	4.389859915	27.81558366	35.55694746	63.37253112
PI 535916	2	18	13	2017	99	1	4	0.202882576	2.062586476	5.257935749	0.930342867	31.86088903	8.353058946	7.523404801	41.14429085	48.66769565
Ames 23466	2	19	13	2017	99	1	3	0.8940841	13.6080953	8.445097293	1.899362732	66.66218345	0.681493763	22.9472767	69.24303995	92.19031665
PI 257506	2	2	13	2017	99	1	10	0.308065628	15.12304117	4.38690879	3.063114924	57.07042451	4.87962663	19.81801559	65.01316607	84.83118165
PI 369439	2	3	13	2017	99	1	9	1.094258027	17.28656479	11.45532526	1.929498758	47.25739988	1.228988795	29.83614808	50.41588743	80.25203551
Ames 22012	2	4	13	2017	99	1	9	0.602608903	12.61160059	9.746215981	6.367718404	93.22963279	3.332620149	22.96042548	102.9299713	125.8903968
PI 539920	2	5	13	2017	99	1	8	0.166684298	12.3314182	7.729364167	0.539525128	27.85763651	2.476751467	20.22746667	30.87391311	51.10137977
PI 601776	2	6	13	2017	99	1	8	0.151601323	12.99651271	4.382864519	1.583610202	36.08089836	0.872708956	17.53097855	38.53721752	56.06819607
Ames 27057	2	7	13	2017	99	1	8	0.706701829	13.57722071	4.782038652	2.02850931	67.59531989	3.761314183	19.06596119	73.38514338	92.45110457
PI 607521	2	8	13	2017	99	1	18	1.364284638	37.44553829	6.928715445	1.747962936	96.43225641	1.228007547	45.73853837	99.40822689	145.1467653
Ames 27119	2	10	14	2017	99	1	7	0.527736417	20.57856945	3.348021051	0.936098677	42.37453404	1.348840032	24.45432692	44.65947275	69.11379967
PI 601497	2	11	14	2017	99	1	14	0.146231808	9.044790029	8.029077716	0.731244453	35.13300821	1.2332036	17.22009955	37.09745627	54.31755582
NSL 42805	2	12	14	2017	99	1	16	2.570813529	37.74656592	17.78036589	3.943508104	145.1861467	8.717264046	58.09774534	157.8469189	215.9446642
PI 601570	2	13	14	2017	99	1	14	0.242954674	7.668012258	1.146835036	1.605984906	41.88492519	0.510012629	9.057801967	44.00092273	53.0587247
PI 601190	2	14	14	2017	99	1	14	0.11710497	7.83331169	5.996593179	1.618436398	37.09863884	0.667400362	13.94700984	39.3844756	53.33148544
PI 198892	2	15	14	2017	99	1	3	4.252277883	52.55168978	15.57818976	0.353060981	29.74635461	7.689378365	72.38215742	37.78879395	110.1709514
Ames 23463	2	16	14	2017	99	1	3	1.118722823	9.046969516	6.730260665	2.854005667	43.33896967	10.43854787	16.895953	56.6315232	73.5274762
Ames 26760	2	17	14	2017	99	1	7	0.26825431	7.447151166	12.3919079	0.380431576	15.69358288	12.63808121	20.10731337	28.71209566	48.81940904
PI 538007	2	18	14	2017	99	1	4	0.272182272	13.37164718	6.166437118	1.028111674	23.85473108	6.165882751	19.81026657	31.0487255	50.85899208
Ames 23470	2	19	14	2017	99	1	3	0.213664324	5.389009987	9.611713389	0.303054755	14.87965947	12.89579207	15.2143877	28.07850629	43.29289399
PI 340817	2	2	14	2017	99	1	9	0.736032342	11.96448596	8.403027404	1.451509751	45.35478135	6.144496727	21.1035457	52.95078783	74.05433353
PI 433486	2	3	14	2017	99	1	9	1.437746116	9.379262259	6.626161782	2.627625659	71.3098839	2.089872765	17.44317016	76.02738232	93.47055248
Ames 22013	2	4	14	2017	99	1	9	0.407919188	12.73540608	8.585055471	2.288553915	76.39738246	7.152029056	21.72838073	85.83796543	107.5663462
PI 548801	2	5	14	2017	99	1	1	0.216588379	1.2677901	7.194689931	1.009622437	47.37145156	1.049463486	8.67906841	49.43053749	58.10960589
PI 607519	2	6	14	2017	99	1	8	1.419811989	13.29339663	8.984728527	2.480680425	52.99609498	9.224539822	23.69793714	64.70131522	88.39925237
Ames 27106	2	7	14	2017	99	1	8	0.091222526	7.56449636	4.744239862	2.199608569	64.91607843	6.393163966	12.39995875	73.50885096	85.90880971
PI 607522	2	8	14	2017	99	1	18	0.816516796	19.14518859	8.041106148	2.3774385	79.09011157	9.355492112	28.00281153	90.82304218	118.8258537
PI 405705	2	9	14	2017	99	1	7	1.4123521	17.36638488	7.168327502	3.897887703	61.53214384	2.473057431	25.94706448	67.90308897	93.85015345
Ames 27450	2	10	15	2017	99	1	7	0.8045076	5.48802656	20.30785556	0.234189661	18.76022361	24.8199838	26.60038972	43.81439708	70.4147868
PI 601611	2	11	15	2017	99	1	13	0.536739348	34.80742693	9.365194195	1.498095053	48.22329931	13.49078537	44.70936048	63.21217974	107.9215402
PI 200179	2	12	15	2017	99	1	17	0.137897462	5.335830735	8.571086714	1.14480925	29.93993155	2.749239766	14.04481491	33.83398057	47.87879548
PI 601658	2	13	15	2017	99	1	14	0.977056151	17.31420798	5.452304804	0.135026982	6.283397225	0.419509582	23.74356894	6.837933789	30.58150273
PI 601457	2	14	15	2017	99	1	14	0.098526785	6.2931583	5.839667709	0.462775511	22.98934711	16.27977338	12.23135279	39.731896	51.9632488
PI 198901	2	15	15	2017	99	1	3	0.294005024	6.988983366	11.81616763	1.547308296	63.91635726	9.270192727	19.09915602	74.73385829	93.83301431
Ames 23481	2	16	15	2017	99	1	3	0.358834554	14.43477517	7.105082978	2.968404111	82.22974589	4.05952116	21.8986927	89.25767116	111.1563639
Ames 26784	2	17	15	2017	99	1	7	1.148674752	18.09947145	10.89483965	0.296392643	18.15170642	0.396182487	30.14298584	18.84428155	48.98726739
PI 538009	2	18	15	2017	99	1	4	3.267474531	44.05713737	13.0938066	4.457007529	33.65997181	5.370866523	60.4184185	43.48784586	103.9062644
Ames 24713	2	19	15	2017	99	1	3	1.042966145	17.64925308	8.06880455	2.154140729	57.628742	3.46031654	26.76102377	63.24319927	90.00422304
PI 340818	2	2	15	2017	99	1	9	1.019066778	11.02807398	6.513933253	1.918492176	49.85992105	1.245797315	18.56107401	53.02421055	71.58528456
PI 535906	2	3	15	2017	99	1	9	0.668619162	13.70693882	8.527090977	2.58915147	36.76901354	3.082792645	22.90264896	42.44095765	65.34360661
Ames 22016	2	4	15	2017	99	1	9	0.714886589	17.3653731	17.09098842	3.281535933	87.15342091	8.824883311	35.17124811	99.25984015	134.4310883
PI 550540	2	5	15	2017	99	1	1	3.856919489	29.97031359	9.388523661	1.257230417	84.25143489	2.32369836	43.21575674	87.83236367	131.0481204
PI 631393	2	6	15	2017	99	1	8	0.205852348	8.045351343	5.537847456	1.106673882	45.85966879	3.511919961	13.78905115	50.47826263	64.26731378
Ames 27135	2	7	15	2017	99	1	8	0.684114009	34.60762311	6.766780124	0.874392086	75.77675036	6.980136101	42.05851724	83.63127854	125.6897958
PI 644102	2	8	15	2017	99	1	19	0.929047022	11.68339665	7.699936469	4.0702385	76.99355345	9.919345857	20.31238014	90.9831378	111.2955179
PI 405706	2	9	15	2017	99	1	7	0.656237416	14.30841203	6.101236572	2.358268482	51.02790171	1.235959992	21.06588602	54.62213019	75.68801621
14SJMY:Breed:0001	2	10	16	2017	1	0	7	1.751034621	37.03445654	15.8281453	8.206246562	63.64278898	6.215701364	54.61363645	78.0647369	132.6783734
14SJMY:Breed:0001	2	11	16	2017	1	0	14	1.276772172	32.48850685	13.51217151	4.639944293	35.91944301	3.51163029	47.27745053	44.07101759	91.34846812
